Alert,Date,Time,Lat,Long,Vehicle,Speed
cas_hmw,08-06-2022,17:05:43,13.001919,80.198551,805,43
cas_hmw,08-06-2022,17:06:02,13.002082,80.200181,805,39
cas_hmw,08-06-2022,17:06:16,13.003524,80.200857,805,35
cas_fcw,08-06-2022,17:06:31,13.005113,80.201431,805,44
cas_hmw,08-06-2022,17:07:36,13.007616,80.203857,805,51
cas_hmw,08-06-2022,17:08:30,13.008378,80.21003,805,51
cas_hmw,08-06-2022,17:08:43,13.008997,80.211765,805,43
cas_hmw,08-06-2022,17:09:23,13.010291,80.215708,805,34
cas_hmw,08-06-2022,17:10:02,13.011593,80.218706,805,45
cas_hmw,08-06-2022,17:10:25,13.012769,80.221751,805,31
cas_hmw,08-06-2022,17:10:35,13.012769,80.221751,805,31
cas_hmw,08-06-2022,17:10:37,13.012769,80.221751,805,31
cas_hmw,08-06-2022,17:13:08,13.019751,80.224471,805,11
cas_hmw,08-06-2022,17:13:47,13.022382,80.226518,805,40
cas_hmw,08-06-2022,17:14:05,13.023598,80.227603,805,40
cas_hmw,08-06-2022,17:14:06,13.023598,80.227603,805,40
cas_hmw,08-06-2022,17:14:11,13.024412,80.228564,805,28
cas_hmw,08-06-2022,17:14:13,13.024412,80.228564,805,28
cas_hmw,08-06-2022,17:14:13,13.024412,80.228564,805,28
cas_pcw,08-06-2022,17:15:19,12.963434,80.187627,2846,10
cas_pcw,08-06-2022,17:15:49,12.964133,80.187838,2846,14
cas_hmw,08-06-2022,17:17:24,13.026423,80.232548,805,26
cas_hmw,08-06-2022,17:17:51,13.02683,80.233357,805,20
cas_hmw,08-06-2022,17:18:04,13.028032,80.235416,805,37
cas_hmw,08-06-2022,17:21:00,13.031178,80.239709,805,32
cas_hmw,08-06-2022,17:22:01,13.033009,80.243139,805,12
cas_pcw,08-06-2022,17:22:07,12.965859,80.201948,2846,22
cas_hmw,08-06-2022,17:23:22,13.035435,80.245901,805,0
cas_hmw,08-06-2022,17:30:10,12.977188,80.223141,2846,30
cas_hmw,08-06-2022,17:30:12,12.977188,80.223141,2846,30
cas_hmw,08-06-2022,17:30:27,13.042309,80.247426,805,20
cas_hmw,08-06-2022,17:30:54,13.043905,80.24775,805,38
cas_hmw,08-06-2022,17:32:22,13.04977,80.249749,805,30
cas_hmw,08-06-2022,17:33:24,13.053959,80.253033,805,0
cas_hmw,08-06-2022,17:33:24,13.053959,80.253033,805,0
cas_hmw,08-06-2022,17:33:25,13.053959,80.253033,805,0
cas_pcw,08-06-2022,17:35:07,13.057644,80.257645,805,10
cas_pcw,08-06-2022,17:35:18,13.057644,80.257645,805,10
cas_pcw,08-06-2022,17:36:03,13.056107,80.257758,805,24
cas_hmw,08-06-2022,17:36:58,13.054493,80.257955,805,12
cas_hmw,08-06-2022,17:37:07,13.054493,80.257955,805,12
cas_hmw,08-06-2022,17:37:08,13.054208,80.260916,805,32
cas_hmw,08-06-2022,17:37:08,13.054208,80.260916,805,32
cas_hmw,08-06-2022,17:37:10,13.054208,80.260916,805,32
cas_hmw,08-06-2022,17:37:12,13.054208,80.260916,805,32
cas_hmw,08-06-2022,17:37:14,13.054208,80.260916,805,32
cas_hmw,08-06-2022,17:37:17,12.978007,80.224776,2846,20
cas_hmw,08-06-2022,17:37:36,12.977431,80.223767,2846,31
cas_pcw,08-06-2022,17:37:55,12.97663,80.222429,2846,37
cas_hmw,08-06-2022,17:39:29,12.971725,80.219381,2846,25
cas_hmw,08-06-2022,17:39:30,12.971725,80.219381,2846,25
cas_pcw,08-06-2022,17:39:55,13.053446,80.268929,805,0
cas_pcw,08-06-2022,17:40:29,13.053412,80.269407,805,13
cas_hmw,08-06-2022,17:40:29,12.96641,80.217239,2846,44
cas_pcw,08-06-2022,17:44:10,13.057457,80.273957,805,18
cas_hmw,08-06-2022,17:44:14,12.956622,80.213284,2846,33
cas_hmw,08-06-2022,17:44:19,12.956622,80.213284,2846,33
cas_pcw,08-06-2022,17:46:12,13.06132,80.274339,805,28
cas_pcw,08-06-2022,17:47:18,13.064368,80.273996,805,12
cas_hmw,08-06-2022,17:50:07,13.066442,80.268538,805,0
cas_hmw,08-06-2022,17:50:08,13.066442,80.268538,805,0
cas_pcw,08-06-2022,17:51:57,13.068613,80.268182,805,15
cas_hmw,08-06-2022,17:52:40,12.948654,80.190324,2846,22
cas_hmw,08-06-2022,17:52:43,12.948654,80.190324,2846,22
cas_ldw,08-06-2022,17:53:34,12.949127,80.183871,2846,49
cas_hmw,08-06-2022,17:55:31,12.95119,80.17453,2846,0
cas_hmw,08-06-2022,17:59:59,13.067398,80.250995,805,21
cas_hmw,08-06-2022,17:59:59,13.067239,80.251894,805,13
cas_hmw,08-06-2022,18:54:47,12.953439,80.163838,2846,4
cas_hmw,08-06-2022,18:54:57,12.953476,80.163696,2846,6
cas_hmw,08-06-2022,18:57:20,12.95718,80.151396,2846,51
cas_hmw,08-06-2022,19:02:38,12.954441,80.142312,2846,22
cas_hmw,08-06-2022,19:02:49,12.953933,80.142023,2846,26
cas_hmw,08-06-2022,19:03:25,12.95228,80.140969,2846,14
cas_hmw,08-06-2022,19:03:40,12.951226,80.140151,2846,33
cas_hmw,08-06-2022,19:04:01,12.951226,80.140151,2846,33
cas_hmw,08-06-2022,19:04:30,12.950686,80.139766,2846,0
cas_hmw,08-06-2022,19:05:02,12.95055,80.139687,2846,11
cas_hmw,08-06-2022,19:05:14,12.95013,80.139358,2846,28
cas_fcw,08-06-2022,19:05:26,12.949344,80.138701,2846,39
cas_hmw,08-06-2022,19:05:39,12.948044,80.137678,2846,39
cas_hmw,08-06-2022,19:07:00,12.944251,80.134818,2846,42
cas_hmw,08-06-2022,19:07:52,12.941136,80.131739,2846,39
cas_hmw,08-06-2022,19:10:51,12.930967,80.122176,2846,34
cas_hmw,08-06-2022,19:11:49,12.927688,80.118876,2846,19
cas_fcw,08-06-2022,19:17:57,12.906221,80.096359,2846,17
cas_hmw,08-06-2022,19:20:10,12.901999,80.09302,2846,46
cas_hmw,09-06-2022,06:36:48,12.875655,80.082853,2846,0
cas_ldw,09-06-2022,06:37:22,12.875655,80.082853,2846,0
cas_ldw,09-06-2022,06:38:03,12.875655,80.082853,2846,0
cas_ldw,09-06-2022,06:38:27,12.875664,80.082834,2846,0
cas_hmw,09-06-2022,06:38:48,12.875664,80.082834,2846,0
cas_hmw,09-06-2022,06:38:51,12.875664,80.082834,2846,0
cas_hmw,09-06-2022,06:39:02,12.875664,80.082834,2846,0
cas_hmw,09-06-2022,06:40:02,12.875664,80.082834,2846,0
cas_hmw,09-06-2022,06:40:44,12.87566,80.08283,2846,0
cas_hmw,09-06-2022,06:40:46,12.87566,80.08283,2846,0
cas_hmw,09-06-2022,06:41:47,12.87566,80.08283,2846,0
cas_ldw,09-06-2022,06:43:32,12.87566,80.082836,2846,0
cas_hmw,09-06-2022,06:49:17,12.875646,80.082874,2846,0
cas_hmw,09-06-2022,06:49:17,12.875646,80.082874,2846,0
cas_hmw,09-06-2022,06:49:19,12.875646,80.082874,2846,0
cas_hmw,09-06-2022,06:49:20,12.875646,80.082874,2846,0
cas_hmw,09-06-2022,06:51:16,12.875637,80.082887,2846,0
cas_ldw,09-06-2022,06:53:24,12.87563,80.082896,2846,0
cas_ldw,09-06-2022,06:53:36,12.87563,80.082896,2846,0
cas_hmw,09-06-2022,06:54:14,12.875628,80.082894,2846,0
cas_hmw,09-06-2022,06:54:16,12.875628,80.082894,2846,0
cas_hmw,09-06-2022,06:59:42,12.875621,80.082901,2846,0
cas_pcw,09-06-2022,07:00:25,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:01:01,12.875621,80.082901,2846,0
cas_hmw,09-06-2022,07:01:03,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:01:40,12.875621,80.082901,2846,0
cas_hmw,09-06-2022,07:01:52,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:02:56,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:03:00,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:03:27,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:03:38,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:05:00,12.875621,80.082901,2846,0
cas_ldw,09-06-2022,07:05:28,12.875621,80.082901,2846,0
cas_hmw,09-06-2022,07:08:27,13.063695,80.250872,805,0
cas_hmw,09-06-2022,07:08:38,13.063695,80.250872,805,0
cas_hmw,09-06-2022,07:08:46,13.063698,80.25087,805,0
cas_hmw,09-06-2022,07:09:17,12.875621,80.082901,2846,0
cas_fcw,09-06-2022,07:11:30,13.063709,80.250865,805,0
cas_hmw,09-06-2022,07:11:54,13.063709,80.250865,805,0
cas_pcw,09-06-2022,07:15:06,13.06374,80.250854,805,0
cas_fcw,09-06-2022,07:15:31,13.06374,80.250854,805,0
cas_hmw,09-06-2022,07:16:26,13.06374,80.250854,805,0
cas_ldw,09-06-2022,07:16:40,13.06374,80.250854,805,0
cas_hmw,09-06-2022,07:17:18,13.063773,80.250792,805,0
cas_hmw,09-06-2022,07:17:45,13.063773,80.250792,805,0
cas_pcw,09-06-2022,07:17:53,13.063773,80.250792,805,0
cas_pcw,09-06-2022,07:19:18,13.063791,80.250802,805,0
cas_pcw,09-06-2022,07:20:10,13.063791,80.250802,805,0
cas_hmw,09-06-2022,07:21:00,13.063791,80.250802,805,0
cas_pcw,09-06-2022,07:21:32,13.0638,80.250779,805,0
cas_pcw,09-06-2022,07:23:58,13.063816,80.250776,805,0
cas_pcw,09-06-2022,07:24:30,13.063816,80.250776,805,0
cas_pcw,09-06-2022,07:24:37,13.063816,80.250776,805,0
cas_pcw,09-06-2022,07:27:21,12.875642,80.082863,2846,0
cas_hmw,09-06-2022,07:29:39,13.063729,80.250795,805,0
cas_fcw,09-06-2022,07:29:56,13.063729,80.250795,805,0
cas_hmw,09-06-2022,07:30:59,13.063706,80.250794,805,0
cas_hmw,09-06-2022,07:32:33,13.063705,80.250766,805,0
cas_hmw,09-06-2022,07:32:40,13.063705,80.250766,805,0
cas_pcw,09-06-2022,07:32:43,13.169852,80.239483,1995,0
cas_hmw,09-06-2022,07:34:05,13.063705,80.250766,805,0
cas_hmw,09-06-2022,07:34:20,13.063705,80.250766,805,0
cas_hmw,09-06-2022,07:34:20,13.063705,80.250766,805,0
cas_hmw,09-06-2022,07:34:21,13.063706,80.250788,805,0
cas_hmw,09-06-2022,07:35:00,13.169839,80.239495,1995,0
cas_hmw,09-06-2022,07:35:05,13.169839,80.239495,1995,0
cas_hmw,09-06-2022,07:35:15,13.169839,80.239495,1995,0
cas_hmw,09-06-2022,07:36:16,13.063706,80.250788,805,0
cas_hmw,09-06-2022,07:37:52,13.169839,80.239495,1995,0
cas_hmw,09-06-2022,07:38:26,13.06373,80.250824,805,0
cas_hmw,09-06-2022,07:39:34,13.169853,80.239518,1995,0
cas_hmw,09-06-2022,07:39:53,13.169853,80.239518,1995,0
cas_hmw,09-06-2022,07:40:49,12.875633,80.082884,2846,0
cas_hmw,09-06-2022,07:40:50,12.875633,80.082884,2846,0
cas_hmw,09-06-2022,07:40:51,12.875633,80.082884,2846,0
cas_fcw,09-06-2022,07:41:07,13.169853,80.239518,1995,0
cas_ldw,09-06-2022,07:42:28,13.169865,80.239507,1995,0
cas_hmw,09-06-2022,07:42:41,13.063776,80.250754,805,0
cas_hmw,09-06-2022,07:42:56,13.063776,80.250754,805,0
cas_pcw,09-06-2022,07:43:27,13.063776,80.250729,805,0
cas_hmw,09-06-2022,07:44:01,12.87562,80.082888,2846,0
cas_hmw,09-06-2022,07:44:13,12.87562,80.082888,2846,0
cas_hmw,09-06-2022,07:44:15,12.87562,80.082888,2846,0
cas_hmw,09-06-2022,07:44:55,13.063776,80.250729,805,0
cas_hmw,09-06-2022,07:45:33,13.063796,80.250747,805,0
cas_hmw,09-06-2022,07:46:01,13.063796,80.250747,805,0
cas_hmw,09-06-2022,07:46:04,13.063796,80.250747,805,0
cas_hmw,09-06-2022,07:46:07,13.063796,80.250747,805,0
cas_pcw,09-06-2022,07:46:13,12.875617,80.08289,2846,0
cas_hmw,09-06-2022,07:47:08,13.063796,80.250747,805,0
cas_ldw,09-06-2022,07:47:54,13.063793,80.250768,805,0
cas_ldw,09-06-2022,07:48:10,13.063793,80.250768,805,0
cas_ldw,09-06-2022,07:48:18,13.063793,80.250768,805,0
cas_ldw,09-06-2022,07:51:22,13.063785,80.250798,805,0
cas_hmw,09-06-2022,07:51:25,13.063785,80.250798,805,0
cas_ldw,09-06-2022,07:51:42,13.063785,80.250798,805,0
cas_hmw,09-06-2022,07:52:09,13.063749,80.250823,805,0
cas_hmw,09-06-2022,07:52:30,13.063749,80.250823,805,0
cas_pcw,09-06-2022,07:53:14,12.875578,80.082951,2846,0
cas_hmw,09-06-2022,07:53:28,13.063749,80.250823,805,0
cas_hmw,09-06-2022,07:54:32,13.063779,80.250857,805,0
cas_hmw,09-06-2022,07:54:33,13.063779,80.250857,805,0
cas_hmw,09-06-2022,07:54:33,13.063779,80.250857,805,0
cas_hmw,09-06-2022,07:54:48,13.063779,80.250857,805,0
cas_hmw,09-06-2022,07:56:03,13.063779,80.250857,805,0
cas_ldw,09-06-2022,07:56:44,13.063779,80.250857,805,0
cas_ldw,09-06-2022,07:57:07,13.063779,80.250857,805,0
cas_hmw,09-06-2022,07:57:26,13.063771,80.250819,805,0
cas_hmw,09-06-2022,07:57:45,13.063771,80.250819,805,0
cas_hmw,09-06-2022,07:57:49,13.063771,80.250819,805,0
cas_ldw,09-06-2022,07:58:35,13.063771,80.250819,805,0
cas_ldw,09-06-2022,07:59:57,13.063771,80.250819,805,0
cas_hmw,09-06-2022,08:02:43,12.875591,80.082913,2846,0
cas_hmw,09-06-2022,08:05:11,13.063778,80.250737,805,0
cas_hmw,09-06-2022,08:06:48,13.06373,80.250828,805,0
cas_hmw,09-06-2022,08:07:27,12.87563,80.082909,2846,0
cas_hmw,09-06-2022,08:07:27,12.87563,80.082909,2846,0
cas_hmw,09-06-2022,08:07:27,12.87563,80.082909,2846,0
cas_hmw,09-06-2022,08:07:28,12.87563,80.082909,2846,0
cas_hmw,09-06-2022,08:07:32,12.87563,80.082909,2846,0
cas_hmw,09-06-2022,08:07:33,13.063821,80.250806,805,0
cas_hmw,09-06-2022,08:07:35,12.87563,80.082909,2846,0
cas_fcw,09-06-2022,08:07:42,12.87563,80.082909,2846,0
cas_hmw,09-06-2022,08:08:38,13.063811,80.250766,805,0
cas_hmw,09-06-2022,08:09:09,12.875636,80.0828,2846,0
cas_hmw,09-06-2022,08:09:19,13.063784,80.250803,805,0
cas_hmw,09-06-2022,08:09:39,13.063793,80.250814,805,0
cas_hmw,09-06-2022,08:09:52,13.063793,80.250814,805,0
cas_hmw,09-06-2022,08:09:53,12.87563,80.082791,2846,0
cas_hmw,09-06-2022,08:09:58,13.063793,80.250808,805,0
cas_hmw,09-06-2022,08:10:13,13.063744,80.250857,805,0
cas_hmw,09-06-2022,08:10:34,13.063737,80.250852,805,0
cas_hmw,09-06-2022,08:11:27,13.063729,80.250851,805,0
cas_hmw,09-06-2022,08:11:40,13.063727,80.25082,805,0
cas_hmw,09-06-2022,08:12:43,13.063784,80.250802,805,0
cas_hmw,09-06-2022,08:13:06,12.875633,80.082917,2846,0
cas_ldw,09-06-2022,08:13:08,13.06381,80.250816,805,0
cas_hmw,09-06-2022,08:13:20,12.875633,80.082917,2846,0
cas_hmw,09-06-2022,08:14:20,13.063827,80.250869,805,0
cas_hmw,09-06-2022,08:14:48,12.876007,80.083446,2846,9
cas_ldw,09-06-2022,08:15:34,13.063784,80.250819,805,0
cas_ldw,09-06-2022,08:16:19,13.063787,80.25084,805,0
cas_ldw,09-06-2022,08:16:24,13.063796,80.250859,805,0
cas_ldw,09-06-2022,08:16:46,13.063825,80.250817,805,0
cas_ldw,09-06-2022,08:17:23,13.063816,80.25078,805,0
cas_hmw,09-06-2022,08:17:28,12.908782,80.098056,2846,33
cas_hmw,09-06-2022,08:17:29,13.063816,80.25078,805,0
cas_hmw,09-06-2022,08:17:29,12.908782,80.098056,2846,33
cas_hmw,09-06-2022,08:17:30,12.908782,80.098056,2846,33
cas_hmw,09-06-2022,08:17:51,12.912168,80.101401,2846,19
cas_hmw,09-06-2022,08:18:06,13.063839,80.250825,805,0
cas_hmw,09-06-2022,08:18:28,13.063874,80.250813,805,0
cas_hmw,09-06-2022,08:19:11,12.925726,80.116707,2846,0
cas_hmw,09-06-2022,08:21:26,13.063805,80.250856,805,0
cas_hmw,09-06-2022,08:23:27,13.063791,80.250866,805,0
cas_hmw,09-06-2022,08:24:12,13.063776,80.250856,805,0
cas_hmw,09-06-2022,08:24:20,12.948585,80.197613,2846,55
cas_hmw,09-06-2022,08:24:42,12.94862,80.200128,2846,39
cas_ldw,09-06-2022,08:24:50,13.063822,80.250823,805,0
cas_ldw,09-06-2022,08:25:06,13.063751,80.250637,805,4
cas_ldw,09-06-2022,08:26:05,12.961484,80.215125,2846,45
cas_hmw,09-06-2022,08:26:09,12.964017,80.216141,2846,36
cas_hmw,09-06-2022,08:26:28,12.970798,80.218874,2846,51
cas_hmw,09-06-2022,08:28:19,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:28:34,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:28:45,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:29:52,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:29:54,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:29:55,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:29:55,12.979753,80.22725,2846,0
cas_hmw,09-06-2022,08:30:06,13.052977,80.272676,805,32
cas_hmw,09-06-2022,08:30:13,13.053108,80.271899,805,0
cas_hmw,09-06-2022,08:32:01,12.979071,80.226517,2846,0
cas_hmw,09-06-2022,08:32:28,12.979071,80.226517,2846,0
cas_hmw,09-06-2022,08:33:38,12.978978,80.226526,2846,0
cas_hmw,09-06-2022,08:33:40,12.978978,80.226526,2846,0
cas_ldw,09-06-2022,08:34:10,12.978978,80.226526,2846,0
cas_hmw,09-06-2022,08:34:18,12.978236,80.225102,2846,26
cas_fcw,09-06-2022,08:35:28,12.963634,80.215561,2846,11
cas_hmw,09-06-2022,08:37:56,12.952919,80.186552,2846,29
cas_hmw,09-06-2022,08:38:21,12.94201,80.18292,2846,24
cas_pcw,09-06-2022,08:41:10,12.922535,80.147754,2846,0
cas_ldw,09-06-2022,12:44:43,13.020354,80.094078,3143,54
cas_hmw,09-06-2022,12:45:04,13.016506,80.095002,3143,51
cas_ldw,09-06-2022,12:45:42,13.01267,80.093555,3143,52
cas_hmw,09-06-2022,12:45:57,13.010128,80.092576,3143,55
cas_hmw,09-06-2022,12:46:28,13.006368,80.091096,3143,56
cas_ldw,09-06-2022,12:47:05,13.000894,80.088958,3143,54
cas_ldw,09-06-2022,12:47:26,12.998192,80.087929,3143,58
cas_ldw,09-06-2022,12:47:36,12.996856,80.087661,3143,52
cas_ldw,09-06-2022,12:47:50,12.995528,80.087661,3143,54
cas_ldw,09-06-2022,12:49:30,12.981286,80.089876,3143,58
cas_ldw,09-06-2022,12:49:55,12.976922,80.089995,3143,57
cas_ldw,09-06-2022,12:50:31,12.972518,80.090064,3143,59
cas_ldw,09-06-2022,12:51:31,12.963767,80.090349,3143,57
cas_ldw,09-06-2022,12:52:09,12.957918,80.090512,3143,57
cas_ldw,09-06-2022,12:52:57,12.951011,80.088035,3143,58
cas_hmw,09-06-2022,12:58:53,12.913187,80.074649,3143,52
cas_ldw,09-06-2022,12:59:05,12.911922,80.074244,3143,53
cas_ldw,09-06-2022,12:59:10,12.91063,80.073797,3143,57
cas_ldw,09-06-2022,13:00:28,12.901526,80.071151,3143,47
cas_ldw,09-06-2022,13:00:55,12.897365,80.07067,3143,56
cas_ldw,09-06-2022,13:01:05,12.895955,80.07072,3143,53
cas_hmw,09-06-2022,13:01:11,12.894631,80.070739,3143,52
cas_ldw,09-06-2022,13:02:06,12.888818,80.072656,3143,52
cas_ldw,09-06-2022,13:02:55,12.886314,80.078869,3143,49
cas_hmw,09-06-2022,13:03:09,12.885509,80.081139,3143,34
cas_hmw,09-06-2022,13:03:57,12.882409,80.081574,3143,47
cas_hmw,09-06-2022,16:33:01,12.878298,80.082481,805,47
cas_hmw,09-06-2022,16:36:26,12.881284,80.080627,805,13
cas_hmw,09-06-2022,16:37:31,12.888848,80.08399,805,50
cas_hmw,09-06-2022,16:37:56,12.89097,80.084912,805,43
cas_hmw,09-06-2022,16:38:02,12.891962,80.085402,805,45
cas_hmw,09-06-2022,16:38:19,12.884941,80.082103,2846,28
cas_hmw,09-06-2022,16:38:24,12.893744,80.086675,805,46
cas_hmw,09-06-2022,16:38:32,12.894811,80.087446,805,53
cas_hmw,09-06-2022,16:38:45,12.895665,80.088098,805,34
cas_ldw,09-06-2022,16:39:02,12.890036,80.084496,2846,58
cas_hmw,09-06-2022,16:39:32,12.893781,80.086715,2846,55
cas_hmw,09-06-2022,16:40:30,12.900333,80.09161,2846,58
cas_hmw,09-06-2022,16:41:48,12.905145,80.095184,2846,35
cas_pcw,09-06-2022,16:44:54,12.908931,80.09823,2846,12
cas_ldw,09-06-2022,16:45:22,12.915729,80.1041,805,54
cas_hmw,09-06-2022,16:45:27,12.909705,80.099476,2846,33
cas_hmw,09-06-2022,16:47:02,12.919168,80.109893,805,42
cas_hmw,09-06-2022,16:47:08,12.919168,80.109893,805,42
cas_ldw,09-06-2022,16:47:13,12.920178,80.111148,805,51
cas_hmw,09-06-2022,16:47:16,12.920178,80.111148,805,51
cas_ldw,09-06-2022,16:47:29,12.921629,80.112692,805,55
cas_hmw,09-06-2022,16:47:46,12.916956,80.106986,2846,23
cas_hmw,09-06-2022,16:47:46,12.916956,80.106986,2846,23
cas_hmw,09-06-2022,16:48:19,12.923782,80.114799,805,31
cas_hmw,09-06-2022,16:48:24,12.923782,80.114799,805,31
cas_hmw,09-06-2022,16:53:23,12.931436,80.122516,805,16
cas_fcw,09-06-2022,16:53:33,12.923314,80.120134,2846,15
cas_fcw,09-06-2022,16:53:36,12.923258,80.120867,2846,23
cas_hmw,09-06-2022,16:53:59,12.932812,80.123881,805,40
cas_hmw,09-06-2022,16:54:08,12.923111,80.123753,2846,33
cas_hmw,09-06-2022,16:54:08,12.923111,80.123753,2846,33
cas_hmw,09-06-2022,16:54:12,12.923111,80.123753,2846,33
cas_hmw,09-06-2022,16:54:12,12.923111,80.123753,2846,33
cas_hmw,09-06-2022,16:54:12,12.923111,80.123753,2846,33
cas_hmw,09-06-2022,16:54:12,12.923111,80.123753,2846,33
cas_hmw,09-06-2022,16:54:16,12.93417,80.125232,805,52
cas_hmw,09-06-2022,16:54:21,12.935582,80.126503,805,46
cas_hmw,09-06-2022,16:54:30,12.935582,80.126503,805,46
cas_hmw,09-06-2022,16:54:35,12.935582,80.126503,805,46
cas_ldw,09-06-2022,16:56:03,12.942537,80.13295,805,14
cas_ldw,09-06-2022,16:56:14,12.943181,80.133698,805,40
cas_ldw,09-06-2022,16:56:35,12.94468,80.135019,805,61
cas_hmw,09-06-2022,16:57:24,12.950342,80.139354,805,0
cas_ldw,09-06-2022,16:57:49,12.950705,80.139634,805,29
cas_hmw,09-06-2022,16:57:53,12.922772,80.131376,2846,29
cas_hmw,09-06-2022,16:59:30,12.956093,80.142911,805,0
cas_hmw,09-06-2022,17:00:22,12.922412,80.138814,2846,29
cas_hmw,09-06-2022,17:00:22,12.958808,80.144324,805,45
cas_hmw,09-06-2022,17:00:42,12.92242,80.140074,2846,22
cas_hmw,09-06-2022,17:00:42,12.92242,80.140074,2846,22
cas_hmw,09-06-2022,17:00:57,12.9609,80.145439,805,33
cas_ldw,09-06-2022,17:01:17,12.962483,80.146292,805,41
cas_ldw,09-06-2022,17:01:30,12.962483,80.146292,805,41
cas_hmw,09-06-2022,17:02:25,12.971619,80.151081,805,58
cas_pcw,09-06-2022,17:02:39,12.922693,80.147729,2846,3
cas_hmw,09-06-2022,17:02:45,12.973179,80.152819,805,58
cas_pcw,09-06-2022,17:02:47,12.92266,80.14852,2846,33
cas_hmw,09-06-2022,17:03:01,12.922708,80.15024,2846,48
cas_hmw,09-06-2022,17:03:02,12.922708,80.15024,2846,48
cas_hmw,09-06-2022,17:03:04,12.922708,80.15024,2846,48
cas_hmw,09-06-2022,17:03:10,12.974522,80.154829,805,60
cas_hmw,09-06-2022,17:03:15,12.975898,80.156779,805,58
cas_hmw,09-06-2022,17:03:18,12.975898,80.156779,805,58
cas_hmw,09-06-2022,17:03:26,12.975898,80.156779,805,58
cas_hmw,09-06-2022,17:03:29,12.975898,80.156779,805,58
cas_ldw,09-06-2022,17:03:46,12.977103,80.158617,805,52
cas_hmw,09-06-2022,17:03:58,12.923059,80.15329,2846,37
cas_hmw,09-06-2022,17:04:14,12.923373,80.154532,2846,7
cas_ldw,09-06-2022,17:04:23,12.980453,80.16463,805,57
cas_hmw,09-06-2022,17:04:52,12.982775,80.16877,805,58
cas_hmw,09-06-2022,17:05:03,12.982775,80.16877,805,58
cas_hmw,09-06-2022,17:05:55,12.987284,80.175804,805,35
cas_hmw,09-06-2022,17:06:10,12.921878,80.16462,2846,42
cas_hmw,09-06-2022,17:06:31,12.920921,80.16773,2846,19
cas_hmw,09-06-2022,17:06:33,12.920921,80.16773,2846,19
cas_hmw,09-06-2022,17:06:34,12.920921,80.16773,2846,19
cas_hmw,09-06-2022,17:06:41,12.988168,80.177135,805,37
cas_ldw,09-06-2022,17:07:10,12.98953,80.178746,805,10
cas_hmw,09-06-2022,17:07:21,12.98953,80.178746,805,10
cas_hmw,09-06-2022,17:07:56,12.918967,80.174336,2846,46
cas_hmw,09-06-2022,17:08:06,12.993605,80.184572,805,18
cas_hmw,09-06-2022,17:08:12,12.918532,80.176115,2846,37
cas_hmw,09-06-2022,17:08:18,12.993605,80.184572,805,18
cas_ldw,09-06-2022,17:08:29,12.993662,80.184679,805,0
cas_hmw,09-06-2022,17:10:17,12.996276,80.189405,805,22
cas_hmw,09-06-2022,17:11:09,12.99992,80.193999,805,45
cas_hmw,09-06-2022,17:11:40,13.001103,80.195476,805,17
cas_hmw,09-06-2022,17:13:05,13.004821,80.201242,805,44
cas_hmw,09-06-2022,17:13:10,13.004821,80.201242,805,44
cas_hmw,09-06-2022,17:13:26,13.007563,80.203667,805,48
cas_hmw,09-06-2022,17:13:58,13.007563,80.203667,805,48
cas_hmw,09-06-2022,17:14:16,13.007741,80.206284,805,47
cas_hmw,09-06-2022,17:14:23,13.007741,80.206284,805,47
cas_hmw,09-06-2022,17:14:42,13.00801,80.208167,805,42
cas_hmw,09-06-2022,17:15:06,13.00902,80.211725,805,46
cas_ldw,09-06-2022,17:15:40,13.010161,80.214856,805,27
cas_hmw,09-06-2022,17:15:47,13.010161,80.214856,805,27
cas_hmw,09-06-2022,17:16:44,13.012377,80.221045,805,31
cas_pcw,09-06-2022,17:17:13,13.013921,80.223196,805,40
cas_pcw,09-06-2022,17:20:33,12.939488,80.182468,2846,0
cas_hmw,09-06-2022,17:20:57,13.024083,80.228119,805,0
cas_fcw,09-06-2022,17:22:03,13.02578,80.230525,805,15
cas_hmw,09-06-2022,17:22:35,13.025998,80.231045,805,15
cas_hmw,09-06-2022,17:22:43,13.025998,80.231045,805,15
cas_hmw,09-06-2022,17:23:43,13.029008,80.236498,805,27
