SLNO,ZONE,WARD,HOSPITAL NAME,ADDRESS,ADDRESS,Status geocode,Formatted address,Latitude,Longitude,Type,Location Type,Postal code,City,Country,Region
273,06-Thiru-Vi-Ka Nagar,70,SIMPSON GESETS HOSPITAL,"NO.1 DESI COLONY 3 RD STREET PERAMBUR HIGH
ROAD CHENNAI 600012","7, BHARATHI ROAD, PERAMBUR, CHENNAI 600011",Ok,"7, Bharathi Road, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600039, India",13.1129149,80.2483614,street_address,RANGE_INTERPOLATED,600039,Chennai,India,Tamil Nadu
274,06-Thiru-Vi-Ka Nagar,70,NARAYANA NURSING HOME,"7, BHARATHI ROAD, PERAMBUR, CHENNAI 600011","17, PERAMBUR HIGH ROAD, CHENNAI 600012",Ok,"17, Perambur High Rd, Shanthi Colony, Perambur, Chennai, Tamil Nadu 60 0012, India",13.1080251,80.2459044,street_address,ROOFTOP,60 0012,Chennai,India,Tamil Nadu
275,06-Thiru-Vi-Ka Nagar,70,MEXICO HOSPITAL,"17, PERAMBUR HIGH ROAD, CHENNAI   600012","96, PERAMBUR HIGH ROAD, CHENNAI 600012",Ok,"96, Perambur High Rd, near ICICI BANK ATM, Shanthi Nagar, Adhisesha Nagar, Jamalia, Chennai, Tamil Nadu 600012, India",13.1062808,80.2507456,street_address,ROOFTOP,600012,Chennai,India,Tamil Nadu
276,06-Thiru-Vi-Ka Nagar,70,JULIAN NURSING HOME,"96, PERAMBUR HIGH ROAD, CHENNAI   600012","7, PATEL ROAD, PERAMBUR, CHENNAI 600011",Ok,"7, Patel Rd, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600011, India",13.1095735,80.2481562,street_address,RANGE_INTERPOLATED,600011,Chennai,India,Tamil Nadu
277,06-Thiru-Vi-Ka Nagar,70,SRI RAM NURSING HOME,"7, PATEL ROAD, PERAMBUR, CHENNAI 600011","25, JAMALIYA NAGAR, CHENNAI 600012",Ok,"25, Shanthi Nagar, Jamalia Nagar, Perambur, Chennai, Tamil Nadu 600012, India",13.1060621,80.2492299,premise,ROOFTOP,600012,Chennai,India,Tamil Nadu
278,06-Thiru-Vi-Ka Nagar,70,BEGUM SAFIA HOSPITAL,"25, JAMALIYA NAGAR, CHENNAI   600012","373, K.H.ROAD, OTTERY, CHENNAI 600012","Ok, partial match","Otteri, Purasaiwakkam, Chennai, Tamil Nadu, India",13.0920833,80.2509504,"political, sublocality, sublocality_level_2",APPROXIMATE,,Chennai,India,Tamil Nadu
279,06-Thiru-Vi-Ka Nagar,71,GOVERNMENT T T B HOSPITAL,"373, K.H.ROAD, OTTERY, CHENNAI 600012","40, THIRUVENGADASAMY STREET, CHENNAI
600012","Ok, partial match","40, Thiruvengada Swamy St, Bhogipalayam, Pulianthope, Chennai, Tamil Nadu 600012, India",13.1011884,80.2609447,street_address,RANGE_INTERPOLATED,600012,Chennai,India,Tamil Nadu
280,06-Thiru-Vi-Ka Nagar,73,PULIANTHOPE CWC,"40, THIRUVENGADASAMY STREET,  CHENNAI
600012","61, RAMASAMY STREET, PULIANTHOPE CHENNAI
600012",Ok,"61, Ramasamy St, Pattalam, Pulianthope, Chennai, Tamil Nadu 600012, India",13.1019991,80.2620908,street_address,RANGE_INTERPOLATED,600012,Chennai,India,Tamil Nadu
281,06-Thiru-Vi-Ka Nagar,73,SHRI  VIGNESH HOSPITAL,"61, RAMASAMY STREET, PULIANTHOPE CHENNAI
600012","11 KUTTY THAMBIRAN STREET PULIANTHOPE
CHENNAI 600012","Ok, partial match","Pulianthope, Chennai, Tamil Nadu, India",13.0981638,80.2683186,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
282,06-Thiru-Vi-Ka Nagar,73,TESMAR HOSPITAL,"11 KUTTY THAMBIRAN STREET PULIANTHOPE
CHENNAI 600012",KILPAUK CHENNAI 600010,Ok,"Kilpauk, Chennai, Tamil Nadu, India",13.0828318,80.2417105,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
283,06-Thiru-Vi-Ka Nagar,74,INSTITUTE OF MENTAL HEALTH,KILPAUK CHENNAI   600010,"101, M.T.ROAD, CHENNAI 600010",Ok,"101, Mount Rd, Mount Road, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002, India",13.0684123,80.2704118,street_address,ROOFTOP,600002,Chennai,India,Tamil Nadu
284,06-Thiru-Vi-Ka Nagar,74,AMMINI CLINIC,"101, M.T.ROAD, CHENNAI   600010","61, M.T.ROAD, CHENNAI 600010",Ok,"61, Mount Rd, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002, India",13.0640555,80.2653675,street_address,RANGE_INTERPOLATED,600002,Chennai,India,Tamil Nadu
285,06-Thiru-Vi-Ka Nagar,74,RANJITH HOSPITAL,"61, M.T.ROAD, CHENNAI   600010",KILPAUK CHENNAI 600010,Ok,"Kilpauk, Chennai, Tamil Nadu, India",13.0828318,80.2417105,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
286,06-Thiru-Vi-Ka Nagar,74,K.M.CLINIC AND NURSING HOME,KILPAUK CHENNAI   600010,"74, A.K.SWAMY NAGAR, KELLYS, CHENNAI 600010","2 found, use single geocode.","7/4, A K Swamy Nagar, Purasaiwakkam, Chennai, Tamil Nadu 600010, India",13.0928858,80.2426518,street_address,ROOFTOP,600010,Chennai,India,Tamil Nadu
287,06-Thiru-Vi-Ka Nagar,74,AMBAL CWC,"74, A.K.SWAMY NAGAR, KELLYS, CHENNAI 600010","MEDAVAKKAM TANK ROAD AYANAVARAM CHENNAI
600023",Ok,"Medavakkam Tank Rd, Ayanavaram, Chennai, Tamil Nadu 600010, India",13.0926099,80.241023,route,GEOMETRIC_CENTER,600010,Chennai,India,Tamil Nadu
288,06-Thiru-Vi-Ka Nagar,74,ESI HOSPITAL,"MEDAVAKKAM TANK ROAD AYANAVARAM CHENNAI
600023","122, MEDAVAKKAM TANK ROAD, AYANAVARAM,
CHENNAI 600023",Ok,"122, Medavakkam Tank Rd, Sanyasipuram, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.0891619,80.2414412,street_address,ROOFTOP,600023,Chennai,India,Tamil Nadu
289,06-Thiru-Vi-Ka Nagar,74,TRUST HOSPITAL,"122, MEDAVAKKAM TANK ROAD, AYANAVARAM,
CHENNAI 600023",NO.1 BINNY COLONY P B ROAD CHENNAI 600012,"2 found, use single geocode.","1, Block b, Binny Colony, Selaivayal, Chennai, Tamil Nadu 600118, India",13.1439368,80.2462134,premise,ROOFTOP,600118,Chennai,India,Tamil Nadu
290,06-Thiru-Vi-Ka Nagar,76,N.R. MEDICAL HOME,NO.1 BINNY COLONY P B ROAD CHENNAI  600012,KOSAPET CHENNAI 600012,Ok,"Kosapet, Purasaiwakkam, Chennai, Tamil Nadu, India",13.0922417,80.2551319,"political, sublocality, sublocality_level_2",APPROXIMATE,,Chennai,India,Tamil Nadu
291,06-Thiru-Vi-Ka Nagar,76,CHILD WELFARE CENTRE,KOSAPET CHENNAI   600012,"106, PULIANTHOPE HIGH ROAD, CHENNAI 600012",Ok,"106, Pulianthope High Road, Bhogipalayam, Choolai, Chennai, Tamil Nadu 600012, India",13.0996691,80.2602495,premise,ROOFTOP,600012,Chennai,India,Tamil Nadu
292,06-Thiru-Vi-Ka Nagar,77,SHRI HARI HOSPITAL,"106, PULIANTHOPE HIGH ROAD,  CHENNAI   600012","18,TANA STREET PURASAWALKAM CHENNAI 600007",Ok,"18, Tana St, Salama Nagar, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0877444,80.2550113,street_address,RANGE_INTERPOLATED,600084,Chennai,India,Tamil Nadu
293,06-Thiru-Vi-Ka Nagar,78,NARAYANAA HOSPITAL,"18,TANA STREET PURASAWALKAM CHENNAI 600007","TANA STREET, PURASAWALKAM, CHENNAI 600084",Ok,"Tana St, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0886416,80.254754,route,GEOMETRIC_CENTER,600084,Chennai,India,Tamil Nadu
294,06-Thiru-Vi-Ka Nagar,78,SRI LAKSHMI CLINIC,"TANA STREET, PURASAWALKAM, CHENNAI 600084","506, MTH ROAD, RAM NAGAR, CHENNAI 600053",Ok,"Ess Vee Hospital, 506, Madras Thiruvallur High Rd, Ram Nagar, Ambattur, Chennai, Tamil Nadu 600053, India",13.1231802,80.1460253,subpremise,ROOFTOP,600053,Chennai,India,Tamil Nadu
295,07-Ambattur,79,ESSVEE HOSPITAL,"506, MTH ROAD, RAM NAGAR, CHENNAI   600053","37, MTH ROAD AMBATTUR, CHENNAI 600053",Ok,"37, Madras Thiruvallur High Rd, near Union Bank of India - Ambattur Branch, Secretariat Colony, Vivek Nagar, Ambattur, Chennai, Tamil Nadu 600053, India",13.119228,80.1495862,premise,ROOFTOP,600053,Chennai,India,Tamil Nadu
296,07-Ambattur,79,MAHA CRITICAL SPECIALITY HOSPITAL,"37, MTH ROAD AMBATTUR, CHENNAI 600053",MTH ROAD RAM NAGAR CHENNAI 600053,Ok,"MTH Rd, Chinmaya Nagar Stage 1, Ram Nagar, Ambattur, Chennai, Tamil Nadu 600053, India",13.1223543,80.1471311,route,GEOMETRIC_CENTER,600053,Chennai,India,Tamil Nadu
297,07-Ambattur,79,MAHALAKSHMI NURSING HOME,MTH ROAD RAM NAGAR  CHENNAI   600053,"122 A , REDHILLS ROAD BHARATH NAGAR
AMBATTUR CHENNAI 600053",Ok,"122, Ambattur Red Hills Rd, Kallikuppam, Korattur, Chennai, Tamil Nadu 600053, India",13.1320644,80.1700846,street_address,RANGE_INTERPOLATED,600053,Chennai,India,Tamil Nadu
298,07-Ambattur,80,PADMAVATHY CLINIC,"122 A , REDHILLS ROAD BHARATH NAGAR
AMBATTUR CHENNAI   600053","THIRUVENKADA NAGAR IIND MAIN ROAD CHENNAI
600053","Ok, partial match","Thiruvengada Nagar, Tiruvenkadam Nagar, Ambattur, Chennai, Tamil Nadu 600053, India",13.1176343,80.1459984,"political, sublocality, sublocality_level_3",APPROXIMATE,600053,Chennai,India,Tamil Nadu
299,07-Ambattur,081,SRI VAISHNAVI NURSING HOME,"THIRUVENKADA NAGAR IIND MAIN ROAD  CHENNAI
600053","96/212, MTH ROAD VENKATAPURAM AMBATHUR
600053",Ok,"96, Madras Thiruvallur High Rd, Varadaraja Puram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1129958,80.1538905,street_address,ROOFTOP,600053,Chennai,India,Tamil Nadu
300,07-Ambattur,081,DR.RABINDRAN  CLINIC,"96/212, MTH  ROAD  VENKATAPURAM AMBATHUR
600053","29/30,ORAGADAM ROAD VENKATAPURAM CHENNAI
600053",Ok,"29, Oragadam Rd, Vijayalakshmi Puram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1216914,80.1514995,street_address,ROOFTOP,600053,Chennai,India,Tamil Nadu
301,07-Ambattur,081,RAKKI NURSING HOME,"29/30,ORAGADAM ROAD VENKATAPURAM CHENNAI
600053","11, OLD BANK OF BARODA STREET, SECRETARIATE COLONY AMBATHUR, CHENNAI 600053",Ok,"11, Old Bank Of Baroda St, Secretariat Colony, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1185964,80.1501954,street_address,RANGE_INTERPOLATED,600053,Chennai,India,Tamil Nadu
302,07-Ambattur,081,OM SAKTHI HOSPITAL,"11, OLD BANK OF BARODA STREET, SECRETARIATE COLONY AMBATHUR, CHENNAI   600053","4,III RD MAIN K.K.ROAD VENKATAPURAM CHENNAI
600053","Ok, partial match","Kalli Kuppam Rd, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1182098,80.1571728,route,GEOMETRIC_CENTER,600053,Chennai,India,Tamil Nadu
303,07-Ambattur,081,BABURAJ CLINIC,"4,III RD MAIN K.K.ROAD VENKATAPURAM CHENNAI
600053",MTH ROAD KRISHNAPURAM CHENNAI 600053,Ok,"Madras Thiruvallur High Rd, Chennai, Tamil Nadu, India",13.0994228,80.1718155,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
304,07-Ambattur,081,TEJA NURSING MOME,MTH ROAD KRISHNAPURAM  CHENNAI   600053,VENKATAPURAM AMBATHUR CHENNAI 600053,"Ok, partial match","Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",13.118957,80.1526271,"political, sublocality, sublocality_level_3",APPROXIMATE,600053,Chennai,India,Tamil Nadu
305,07-Ambattur,082,VENKATAPURAM HEALTH POST II,VENKATAPURAM AMBATHUR CHENNAI 600053,THATHANANG KUPPAM CHENNAI 600080,"2 found, use single geocode.","Sivananda Colony, Chennai, Tamil Nadu 600080, India",13.1149631,80.1854325,postal_code,APPROXIMATE,600080,Chennai,India,Tamil Nadu
306,07-Ambattur,083,D.R.J. NURSING HOME,THATHANANG KUPPAM  CHENNAI   600080,30TH STREET TNEB CHENNAI 600080,"2 found, use single geocode.","45GR+4V7, Kandigai, Korattur, Chennai, Tamil Nadu 600080, India",13.1252877,80.1921849,"establishment, point_of_interest",GEOMETRIC_CENTER,600080,Chennai,India,Tamil Nadu
307,07-Ambattur,083,DR.S.J. HOSPITAL,30TH  STREET TNEB  CHENNAI   600080,"52, IIND STREET KORATTUR CHENNAI 600080","Ok, partial match","Sivananda Colony, Chennai, Tamil Nadu 600080, India",13.1149631,80.1854325,postal_code,APPROXIMATE,600080,Chennai,India,Tamil Nadu
308,07-Ambattur,084,DR. SENTHIL NURSING HOME,"52, IIND STREET KORATTUR  CHENNAI   600080",AMBATTUR CHENNAI 600058,Ok,"Chennai, Tamil Nadu 600058, India",13.0932246,80.1614648,postal_code,APPROXIMATE,600058,Chennai,India,Tamil Nadu
309,07-Ambattur,085,E.S.I. HOSPITAL,AMBATTUR CHENNAI   600058,"123/81M.T.H. ROAD, VARADHARAJAPURAM CHENNAI
600058",Ok,"No:123, Thiruvottiyur High Rd, Kaladipet, Tiruvottiyur, Chennai, Tamil Nadu 600019, India",13.1523959,80.299985,subpremise,ROOFTOP,600019,Chennai,India,Tamil Nadu
310,07-Ambattur,085,DR.RAMANATHAN CLINIC,"123/81M.T.H. ROAD, VARADHARAJAPURAM CHENNAI
600058","21/37G.N.G. STREET VARADHARAJAPURAM
AMBATHUR, CHENNAI 600053","Ok, partial match","Vardharajapuram, Venkatapuram, Vijayalakshmi Puram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1224252,80.1491894,"neighborhood, political",APPROXIMATE,600053,Chennai,India,Tamil Nadu
311,07-Ambattur,085,NEW  CENTURY MEDICAL CENTRE,"21/37G.N.G. STREET VARADHARAJAPURAM
AMBATHUR, CHENNAI   600053","M.T.H. ROAD, VARADHARAJAPURAM CHENNAI
600058",Ok,"Madras Thiruvallur High Rd, Vardharajapuram, Venkatapuram, Vijayalakshmi Puram, Ambattur, Chennai, Tamil Nadu, India",13.1223849,80.1485763,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
312,07-Ambattur,085,C.K.M. HOSPITAL DR.KRISHNAMOORITI,"M.T.H. ROAD, VARADHARAJAPURAM CHENNAI
600058",VARADHARAJAPURAM CHENNAI 600053,Ok,"Vardharajapuram, Venkatapuram, Vijayalakshmi Puram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1224252,80.1491894,"neighborhood, political",APPROXIMATE,600053,Chennai,India,Tamil Nadu
313,07-Ambattur,085,VARADHARAJA PURAM HEALTH POST,VARADHARAJAPURAM CHENNAI   600053,"58 KUYAVAR STREET MANNURPET CHENNAI
600050",Ok,"58, Kuyavar St, Periyar Nagar, Mannurpet, Chennai, Tamil Nadu 600098, India",13.1002503,80.170946,street_address,RANGE_INTERPOLATED,600098,Chennai,India,Tamil Nadu
314,07-Ambattur,086,DR. KANAGARAJ CLINIC,"58 KUYAVAR STREET MANNURPET  CHENNAI
600050","1st Main Road, Estate, Ambattur CHENNAI 600058",Ok,"1st Main Rd, Chennai, Tamil Nadu 600058, India",13.0860715,80.1655094,route,GEOMETRIC_CENTER,600058,Chennai,India,Tamil Nadu
315,07-Ambattur,086,ROTARY MEDICAL CENTER,"1st Main Road, Estate, Ambattur CHENNAI   600058",I.C.F.COLONY CHENNAI 600058,"Ok, partial match","I.C.F. Colony, Udayar Palayam Nagar, Chelliamma Nagar, Chennai, Tamil Nadu 600077, India",13.094815,80.1467333,"establishment, point_of_interest, transit_station",GEOMETRIC_CENTER,600077,Chennai,India,Tamil Nadu
316,07-Ambattur,086,DR.ALAMELUR MANGAI NURSING MOME,I.C.F.COLONY CHENNAI   600058,"475, MTH ROAD, VARATHARAJAPURAM CHENNAI
600058",Ok,"475, Madras Thiruvallur High Rd, Ram Nagar, Oragadam, Chennai, Tamil Nadu 600053, India",13.1225484,80.1466456,street_address,RANGE_INTERPOLATED,600053,Chennai,India,Tamil Nadu
317,07-Ambattur,086,DR.RAMASAMY  CLINIC,"475, MTH ROAD, VARATHARAJAPURAM CHENNAI
600058",I.C.F.COLONY CHENNAI 600058,"Ok, partial match","I.C.F. Colony, Udayar Palayam Nagar, Chelliamma Nagar, Chennai, Tamil Nadu 600077, India",13.094815,80.1467333,"establishment, point_of_interest, transit_station",GEOMETRIC_CENTER,600077,Chennai,India,Tamil Nadu
318,07-Ambattur,086,NEW  CENTURY HOSPITAL,I.C.F.COLONY CHENNAI   600058,"157, YADAVAL STREET CHENNAI 600050",Ok,"157, Yadaval St, Tiny Sector, Sidco Industrial Estate, Ambattur, Chennai, Tamil Nadu 600098, India",13.1076639,80.169777,street_address,RANGE_INTERPOLATED,600098,Chennai,India,Tamil Nadu
319,07-Ambattur,087,Q.M. HOSPITAL  DR.NATARAJAN,"157, YADAVAL STREET CHENNAI   600050","NO.55,MOORTHY NAGAR CHENNAI 600050",Ok,"55, Moorthy Nagar Main Rd, Elango Nagar, Padi, Chennai, Tamil Nadu 600050, India",13.0925406,80.1853444,street_address,RANGE_INTERPOLATED,600050,Chennai,India,Tamil Nadu
320,07-Ambattur,087,SUGUNA NURSING HOME DR.ANNADURAI,"NO.55,MOORTHY NAGAR  CHENNAI   600050",TMP NAGAR PADI CHENNAI 600050,Ok,"TMP Nagar, Padi, Chennai, Tamil Nadu, India",13.0959778,80.180509,"political, sublocality, sublocality_level_3",APPROXIMATE,,Chennai,India,Tamil Nadu
321,07-Ambattur,087,PADI HEALTH POST,TMP NAGAR PADI CHENNAI 600050,"6, T.V.S NAGAR, PADI CHENNAI 600050","Ok, partial match","TVS Nagar, Padi, Chennai, Tamil Nadu 600050, India",13.0965284,80.1899475,"political, sublocality, sublocality_level_2",APPROXIMATE,600050,Chennai,India,Tamil Nadu
322,07-Ambattur,088,SAKTHI NURSHING HOME,"6, T.V.S NAGAR, PADI CHENNAI   600050","TVS COLONY ANNA NAGAR WEST EXTN CHENNAI
600101","2 found, use single geocode.","Anna Nagar W Ext St, C-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.096032,80.1948174,route,GEOMETRIC_CENTER,600101,Chennai,India,Tamil Nadu
323,07-Ambattur,089,S.K.S. NURSING HOME,"TVS COLONY ANNA NAGAR WEST EXTN CHENNAI
600101","191/3C,SCHOOL ROAD, T.S.K NAGAR, MUGAPPAIR
CHENNAI 600037","2 found, use single geocode.","191, School Rd, ONGC Housing, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.0931771,80.1935459,street_address,RANGE_INTERPOLATED,600101,Chennai,India,Tamil Nadu
324,07-Ambattur,089,VELAMMAL HOSPITALS,"191/3C,SCHOOL ROAD, T.S.K NAGAR, MUGAPPAIR
CHENNAI   600037","NO.43,SATHYA NAGAR MAIN ROAD CHENNAI
600050","2 found, use single geocode.","3-43, Sathya Nagar, Padi, Chennai, Tamil Nadu 600076, India",13.0907214,80.180935,premise,ROOFTOP,600076,Chennai,India,Tamil Nadu
325,07-Ambattur,089,RAJAM NURSING HOME  DR.RAJAM,"NO.43,SATHYA NAGAR MAIN ROAD  CHENNAI
600050","R-30-C, AMBATTUR INDUSTRIAL ESTATE ROAD
MOGAPAIR CHENNAI 600101","Ok, partial match","r, 30, Ambattur Industrial Estate Rd, Jeswant Nagar Extension, Mogappair, Chennai, Tamil Nadu 600037, India",13.0886759,80.1695483,subpremise,RANGE_INTERPOLATED,600037,Chennai,India,Tamil Nadu
326,07-Ambattur,089,FRONTIER LIFELINE HOSPITAL,"R-30-C, AMBATTUR INDUSTRIAL ESTATE ROAD
MOGAPAIR CHENNAI 600101","81A, V V KOIL STREET,THIRUVALLEEWARAR NAGAR
CHENNAI 600101","Ok, partial match","81, VV Koil St, Thillaiyadi Valliammai Nagar, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600106, India",13.0856127,80.1955028,street_address,ROOFTOP,600106,Chennai,India,Tamil Nadu
327,07-Ambattur,090,DIVYA HOSPITAL,"81A, V V KOIL STREET,THIRUVALLEEWARAR NAGAR
CHENNAI   600101",VITH BLOCK MUGAAPAIR WEST CHENNAI 600037,"Ok, partial match","Mogappair West, Mogappair, Chennai, Tamil Nadu 600037, India",13.0848241,80.1712824,"neighborhood, political",APPROXIMATE,600037,Chennai,India,Tamil Nadu
328,07-Ambattur,091,SPANDANA NURSING HOME,VITH BLOCK MUGAAPAIR WEST CHENNAI   600037,"MUGAPPAIR WEST MAIN ROAD (2ND BLOCK)
CHENNAI 600037",Ok,"Mogappair West Main Rd, Chennai, Tamil Nadu, India",13.081334,80.165875,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
329,07-Ambattur,091,LAKSHMI HEALTH CENTRE,"MUGAPPAIR WEST MAIN ROAD (2ND BLOCK)
CHENNAI   600037","1, VOC ST, MUGAAPAIR ROAD WEST CHENNAI
600037","2 found, use single geocode.","1, VOC Street, TMP Nagar, Mogappair, Chennai, Tamil Nadu 600037, India",13.094362,80.1815121,subpremise,ROOFTOP,600037,Chennai,India,Tamil Nadu
330,07-Ambattur,091,MANTHRA HOSPITAL,"1, VOC ST, MUGAAPAIR ROAD WEST CHENNAI
600037","THIRUVALLUVAR SALAI MUGAAPAIR EAST CHENNAI
600037",Ok,"Thiruvalluvar Salai, Mogappair East, Chennai, Tamil Nadu 600037, India",13.084725,80.1796205,route,GEOMETRIC_CENTER,600037,Chennai,India,Tamil Nadu
331,07-Ambattur,092,NIVARAN MATERNITY CLINIC,"THIRUVALLUVAR SALAI MUGAAPAIR EAST CHENNAI
600037",XIITH BLOCK MUGAAPAIR EAST CHENNAI 600037,"Ok, partial match","Mogappair East, Chennai, Tamil Nadu, India",13.0810113,80.1840177,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
332,07-Ambattur,092,RAGHAVI HOSPITAL,XIITH  BLOCK  MUGAAPAIR EAST CHENNAI 600037,"PARRY SALAI, 4TH BLOCK MUGAAPAIR EAST
CHENNAI 600037","Ok, partial match","8th St, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.0643655,80.176873,route,GEOMETRIC_CENTER,600095,Chennai,India,Tamil Nadu
333,07-Ambattur,093,AB HOSPITAL,"PARRY SALAI,  4TH BLOCK MUGAAPAIR EAST
CHENNAI 600037",MUGAAPAIR EAST CHENNAI 600037,"Ok, partial match","Mogappair East, Chennai, Tamil Nadu, India",13.0810113,80.1840177,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
334,07-Ambattur,093,MADRAS MEDICAL MISSION,MUGAAPAIR EAST CHENNAI   600037,1TH BLOCK MUGAAPAIR EAST CHENNAI 600037,"Ok, partial match","Kalamegam Salai, Chennai, Tamil Nadu 600037, India",13.0836352,80.1675344,route,GEOMETRIC_CENTER,600037,Chennai,India,Tamil Nadu
335,07-Ambattur,093,RAJ NURSING HOME,1TH BLOCK MUGAAPAIR EAST CHENNAI   600037,IIND BLOCK MUGAAPAIR EAST CHENNAI 600037,"2 found, use single geocode.","Mogappair East, Chennai, Tamil Nadu, India",13.0810113,80.1840177,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
336,07-Ambattur,093,SHEEFA NURSING HOME,IIND BLOCK MUGAAPAIR EAST CHENNAI   600037,EGMORE CHENNAI 600008,Ok,"Egmore, Chennai, Tamil Nadu, India",13.0732259,80.2609209,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
337,07-Ambattur,159,GOVT WOMEN AND CHILDREN HOSPITAL,EGMORE CHENNAI   600008,"NO.4, NEW AVADI ROAD, VILLIVAKKAM, CHENNAI
600049",Ok,"4, New Avadi Rd, Near Nadhamuni Signal, South High Court Colony, Thiru Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.1034135,80.2032033,street_address,ROOFTOP,600049,Chennai,India,Tamil Nadu
338,08-Anna Nagar,094,VILLIVAKKAM HEALTH CENTRE,"NO.4, NEW AVADI ROAD, VILLIVAKKAM, CHENNAI
600049","10, DAYALU NAGAR, KOLATHUR, CHENNAI 600099","Ok, partial match","Dayalu Nagar, Valluvar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.1178719,80.2058878,"neighborhood, political",APPROXIMATE,600049,Chennai,India,Tamil Nadu
339,08-Anna Nagar,094,B B HOSPITAL,"10, DAYALU NAGAR,  KOLATHUR, CHENNAI 600099","33/16, SANNATHI STREET, VILLIVAKKAM, CHENNAI
600049",Ok,"33, Sannathi St, Konnur, Chennai, Tamil Nadu 600049, India",13.1067183,80.208635,street_address,RANGE_INTERPOLATED,600049,Chennai,India,Tamil Nadu
340,08-Anna Nagar,094,NEW HOPE FAMILY CARE HOSPITAL,"33/16, SANNATHI STREET, VILLIVAKKAM, CHENNAI
600049","NO.5, HIGH COURT COLONY MAIN STREET,
VILLIVAKKAM, CHENNAI 600049","Ok, partial match","5/3, North High Court Colony, Ambedkar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.1050559,80.2052838,street_address,ROOFTOP,600049,Chennai,India,Tamil Nadu
341,08-Anna Nagar,094,CHATVMI HEALTH CENTRE,"NO.5, HIGH COURT COLONY MAIN STREET,
VILLIVAKKAM, CHENNAI 600049","NO.36, PONNANKINARU STREET, VILLIVAKKAM,
CHENNAI 600049",Ok,"36, Ponnan Kinaru St, Rajiv Gandhi Nagar, Konnur, Chennai, Tamil Nadu 600049, India",13.1032567,80.211622,street_address,RANGE_INTERPOLATED,600049,Chennai,India,Tamil Nadu
342,08-Anna Nagar,095,CAUVERY TRUST HOSPITAL,"NO.36, PONNANKINARU STREET, VILLIVAKKAM,
CHENNAI     600049","NEW NO.177/3, M.T.H. ROAD VILLIVAKKAM CHENNAI
600049","Ok, partial match","177, Madras Thiruvallur High Rd, Villivakkam, Konnur, Chennai, Tamil Nadu 600049, India",13.1026326,80.2080623,premise,ROOFTOP,600049,Chennai,India,Tamil Nadu
343,08-Anna Nagar,095,LIFE CARE DKJ HOSPITAL,"NEW NO.177/3, M.T.H. ROAD VILLIVAKKAM CHENNAI
600049","NO. 33/16, SANNATHI STREET, VILLIVAKKAM,
CHENNAI 600049",Ok,"33, Sannathi St, Konnur, Chennai, Tamil Nadu 600049, India",13.1067183,80.208635,street_address,RANGE_INTERPOLATED,600049,Chennai,India,Tamil Nadu
344,08-Anna Nagar,095,NEW HOPE FAMILY CARE HOSPITAL,"NO. 33/16, SANNATHI STREET, VILLIVAKKAM,
CHENNAI     600049","36, PONNANKINARU STREET VILLIVAKKAM CHENNAI
600049",Ok,"36, Ponnan Kinaru St, Rajiv Gandhi Nagar, Konnur, Chennai, Tamil Nadu 600049, India",13.1032567,80.211622,street_address,RANGE_INTERPOLATED,600049,Chennai,India,Tamil Nadu
